Ville,Type_logement,Titre_annonce,ID_publication,ID_annonce,Code_postal,Code_INSEE,Surface,Prix,NB_pieces,nb_chambres,date_observation,heure-min,code_depart,annonce_exclusive,quartier,site_source,type_annonceur,categorie_annonceur,type_transaction,logement_neuf,prix_m_carre,statut_annonce
Mazières-de-Touraine,Maison/Villa,,TMAI110201,citya-immobilier-Ag370015-TMAI110201,37130,37150,220,371000,6,4,2020-01-22,20:19:29.192350,37,Oui,Mazières-de-Touraine,bienici,Pro,Agence,Vente,Non,1686.3636363636363,Active
Jaulnay,Maison/Villa,EXCLUSIVITE - Maison de Maître  Jaulnay 5 pièces 188 m2,169,immo-facile-34474671,37120,37121,188,175900,6,4,2020-01-22,20:19:29.192350,37,Oui,Jaulnay,bienici,Pro,Agence,Vente,Non,935.6382978723404,Active
Ligueil,Maison/Villa,Demeure de Maître en coeur de Bourg,450119-1,immo-facile-adresse-10363630,37240,37130,210,219950,8,5,2020-01-22,20:19:29.192350,37,Oui,Ligueil,bienici,Pro,Agence,Vente,Non,1047.3809523809523,Active
Bléré,Maison/Villa,MAISON TOURANGELLE,MG-291,immo-facile-adresse-10763482,37150,37027,206,286200,11,5,2020-01-22,20:19:29.192350,37,Oui,Bléré,bienici,Pro,Agence,Vente,Non,1389.3203883495146,Active
Semblançay,Maison/Villa,SEMBLANCAY,7_936 D,hektor-7_initial-immobilier-619,37360,37245,210,348065,10,6,2020-01-22,20:19:29.192350,37,Oui,Semblançay,bienici,Pro,Mandataire,Vente,Non,1595.2380952380952,Active
Amboise,Maison/Villa,Propriété,7501186342,ag750949-233383537,37400,37003,240,518000,7,5,2020-01-22,20:19:29.192350,37,Non,Malétrenne - Plaisance - La Serpe,bienici,Pro,Agence,Vente,Non,2158.3333333333335,Active
Azay-le-Rideau,Maison/Villa,Maison 5mn Azay le Rideau 6 pièce(s) 190 m2, terrain et Piscine,222597MPL,ag440414-230312956,37190,37014,190,390000,6,5,2020-01-22,20:19:29.192350,37,Non,Azay-le-Rideau,bienici,Pro,Mandataire,Vente,Non,1973.6842105263158,Active
Chinon,Maison/Villa,Maison Chinon 10 pièce(s) 240 m2,221693TVO,ag440414-229928458,37500,37072,240,467955,10,5,2020-01-22,20:19:29.192350,37,Non,Chinon,bienici,Pro,Mandataire,Vente,Non,1875.0,Active
Cormery,Maison/Villa,IDEAL PROFESSION LIBERALE,STM5735,immo-facile-31671139,37320,37254,220,294300,7,4,2020-01-22,20:19:29.192350,37,Oui,Tauxigny,bienici,Pro,Agence,Vente,Non,1337.7272727272727,Active
Luynes,Maison/Villa,Maison Luynes 205m²,3533D,immo-facile-22770753,37230,37139,205,383000,7,6,2020-01-22,20:19:29.192350,37,Oui,Luynes,bienici,Pro,Agence,Vente,Non,1780.4878048780488,Active
Loches,Maison/Villa,Maison Loches 6 pièce(s),217117DTY,ag440414-222007573,37600,37132,188,290000,6,3,2020-01-22,20:19:29.192350,37,Non,Loches,bienici,Pro,Mandataire,Vente,Non,1484.0425531914893,Active
Tours,Maison/Villa,Maison 215 m², cour, garage,TMAI83CSO,immo-facile-34080187,37000,37261,215,328600,9,8,2020-01-22,20:19:29.192350,37,Non,Sanitas - Rotonde,bienici,Pro,Agence,Vente,Non,1441.860465116279,Active
Chinon,Maison/Villa,Maison d'architecte conçue en bois et zinc,1029EAT,immo-facile-32854071,37500,37072,235,449000,10,8,2020-01-22,20:19:29.192350,37,Non,Chinon,bienici,Pro,Agence,Vente,Non,1910.6382978723404,Active
Pocé-sur-Cisse,Maison/Villa,MAISON CONTEMPORAINE AVEC VUE SUR LE CHÂTEAU D'AMBOISE,1024EAT,immo-facile-33092546,37530,37185,220,792500,10,5,2020-01-22,20:19:29.192350,37,Non,Pocé-sur-Cisse,bienici,Pro,Agence,Vente,Non,3602.2727272727275,Active
Veigné,Maison/Villa,MAISON VEIGNé,33,immo-facile-32635996,37250,37266,230,530000,6,5,2020-01-22,20:19:29.192350,37,Oui,Veigné,bienici,Pro,Agence,Vente,Non,2304.3478260869565,Active
Loches,Maison/Villa,Maison Sud Loches 8 pièce(s) 195 m2,203836DTY,ag440414-205361871,37600,37132,195,244390,8,4,2020-01-22,20:19:29.192350,37,Non,Loches,bienici,Pro,Mandataire,Vente,Non,1205.179487179487,Active
Monnaie,Maison/Villa,CORPS DE FERME AVEC VUE IMPRENABLE SUR LA CAMPAGNE,1021EAT,immo-facile-32634227,37380,37153,200,399900,8,4,2020-01-22,20:19:29.192350,37,Non,Monnaie,bienici,Pro,Agence,Vente,Non,1999.5,Active
Truyes,Maison/Villa,Ensemble immobilier à restaurer,JLT5632,immo-facile-15411858,37320,37263,199.5,129800,4,,2020-01-22,20:19:29.192350,37,Oui,Truyes,bienici,Pro,Agence,Vente,Non,650.6265664160401,Active
Civray-de-Touraine,Maison/Villa,Entre Amboise et Chenonceaux,CP265,immo-facile-adresse-10661308,37150,37079,196,265000,6,4,2020-01-22,20:19:29.192350,37,Oui,Civray-de-Touraine,bienici,Pro,Agence,Vente,Non,1352.0408163265306,Active
Tours,Maison/Villa,Maison familiale avec jardin dans le quartier des Prébendes,1042EAT,immo-facile-35311593,37000,37261,230,980000,9,7,2020-01-22,20:19:29.192350,37,Non,Grammont,bienici,Pro,Agence,Vente,Non,4260.869565217391,Active
Montrésor,Maison/Villa,Corps de ferme,7501186339,ag750949-233383516,37460,37157,230,189000,4,,2020-01-22,20:19:29.192350,37,Non,Montrésor,bienici,Pro,Agence,Vente,Non,821.7391304347826,Active
Tours,Maison/Villa,Maison de ville Tours  240 m2,960D,immo-facile-35061161,37000,37261,240,985000,8,4,2020-01-22,20:19:29.192350,37,Non,Cathédrale,bienici,Pro,Agence,Vente,Non,3958.3333333333335,Active
Bourgueil,Maison/Villa,Maison 7 Pièces BOURGUEIL,221421CJJ,ag440414-227728870,37140,37031,233,389962,7,4,2020-01-22,20:19:29.192350,37,Non,Bourgueil,bienici,Pro,Mandataire,Vente,Non,1609.4420600858368,Active
Luynes,Maison/Villa,Longères à vendre sur la commune de LUYNES,11_930 I,hektor-11_initial-immobilier-786,37230,37139,200,495000,10,7,2020-01-22,20:19:29.192350,37,Non,Luynes,bienici,Pro,Mandataire,Vente,Non,2400.0,Active
Tours,Maison/Villa,Maison Tours 8 pièces 193 m2,957D,immo-facile-34003371,37000,37261,193,676000,8,4,2020-01-22,20:19:29.192350,37,Non,Lakanal - Strasbourg,bienici,Pro,Agence,Vente,Non,3367.875647668394,Active
Tours,Maison/Villa,Maison Tours - Quartier Paul-Bert,959D,immo-facile-34217243,37100,37261,185,699000,5,3,2020-01-22,20:19:29.192350,37,Non,Sainte-Radegonde - IUT,bienici,Pro,Agence,Vente,Non,3621.6216216216217,Active
Tours,Maison/Villa,Tours  Mairie  Particulier 205 m2,946D,immo-facile-29913387,37000,37261,205,715000,8,6,2020-01-22,20:19:29.192350,37,Non,Grammont,bienici,Pro,Agence,Vente,Non,3365.8536585365855,Active
Vouvray,Maison/Villa,Longere,3700310,adapt-immo-3700310,37210,37281,203,379000,7,5,2020-01-22,20:19:29.192350,37,Oui,Vouvray,bienici,Pro,Agence,Vente,Non,1773.3990147783252,Active
Descartes,Maison/Villa,Propriété, dépendances et piscine,1333328,ag860342-208833981,37160,37115,209,403468,9,5,2020-01-22,20:19:29.192350,37,Non,Descartes,bienici,Pro,Agence,Vente,Non,1930.468899521531,Active
Marigny-Marmande,Maison/Villa,Superbe Longère de 230m² 4  Chambres Terrain Clos de 1ha,0012,ag370720-205516664,37120,37148,230,461910,7,4,2020-01-22,20:19:29.192350,37,Non,Marigny-Marmande,bienici,Pro,Agence,Vente,Non,630.4347826086956,Active
Loches,Maison/Villa,ANCIENNE BRASSERIE ESPRIT LOFT DANS LA CITÉ MÉDIÉVALE DE LOCHES,1016EAT,immo-facile-31500651,37600,37132,189,350000,6,,2020-01-22,20:19:29.192350,37,Non,Loches,bienici,Pro,Agence,Vente,Non,1851.851851851852,Active
Pocé-sur-Cisse,Maison/Villa,SEMI-TROGLODYTE SECRÈTE ET LUMINEUSE,1009EAT,immo-facile-31403471,37530,37185,200,294000,9,3,2020-01-22,20:19:29.192350,37,Non,Pocé-sur-Cisse,bienici,Pro,Agence,Vente,Non,1470.0,Active
Amboise,Maison/Villa,MAISON AVEC GRANGE CATHÉDRALE DANS UN CADRE VERDOYANT,1005EAT,immo-facile-31402844,37400,37003,185,347000,5,2,2020-01-22,20:19:29.192350,37,Non,Centre-ville,bienici,Pro,Agence,Vente,Non,1875.6756756756756,Active
Rochecorbon,Maison/Villa,MAISON SEMI TROGLODYTE AVEC VUE LOIRE,1003EAT,immo-facile-31402442,37210,37203,220,488800,6,3,2020-01-22,20:19:29.192350,37,Non,Rochecorbon,bienici,Pro,Agence,Vente,Non,2221.818181818182,Active
Sainte-Maure-de-Touraine,Maison/Villa,Propriété Sainte Maure De Touraine  4 maisons + dépendances,STM5465,immo-facile-8914738,37800,37226,210,659800,14,10,2020-01-22,20:19:29.192350,37,Non,Sainte-Maure-de-Touraine,bienici,Pro,Agence,Vente,Non,3141.904761904762,Active
Amboise,Maison/Villa,Magnifique et unique sur Amboise !,1149a,hektor-metbimmoamboise-405,37400,37003,220,548000,8,5,2020-01-22,20:19:29.192350,37,Non,Malétrenne - Plaisance - La Serpe,bienici,Pro,Agence,Vente de prestige,Non,2409.090909090909,Active
Villedômer,Maison/Villa,Grande maison de plain pied avec dépendances,12_884-0119-MB,hektor-12_initial-immobilier-551,37110,37276,200,299000,7,4,2020-01-22,20:19:29.192350,37,Non,Villedômer,bienici,Pro,Mandataire,Vente,Non,1450,Active
Château-Renault,Maison/Villa,Maison Chateau Renault 8 pièce(s) 230 m2,076027E14OAV,orpi-1-076027E14OAV,37110,37063,230,108000,8,6,2020-01-22,20:19:29.192350,37,Oui,Château-Renault,bienici,Pro,Agence,Vente,Non,434.7826086956522,Active
Amboise,Maison/Villa,Ensemble de 2 Demeures dans le coteau entre la Loire et les vign,BH-8148-V037-OUHIBI,ag860405-230448487,37400,37003,216,74000,7,5,2020-01-22,20:19:29.192350,37,Oui,Amboise,bienici,Pro,Agence,Viager,Non,,Active
Saint-Cyr-sur-Loire,Maison/Villa,Saint Cyr sur Loire, Maison  8 pièce(s) 220 m2,3553D,immo-facile-33276870,37540,37214,210,598000,8,5,2020-01-22,20:19:29.192350,37,Non,Gruette,bienici,Pro,Agence,Vente,Non,2761.904761904762,Active
Crotelles,Maison/Villa,Maison 7 pièces 186m2,221599PAU,ag440414-228074887,37380,37092,186,239990,7,5,2020-01-22,20:19:29.192350,37,Non,Crotelles,bienici,Pro,Mandataire,Vente,Non,1241.3978494623657,Active
Orbigny,Maison/Villa,Ensemble immobilier centre d' Orbigny,4777,immo-facile-99933410292,37460,37177,193,60450,9,4,2020-01-22,20:19:29.192350,37,Non,Orbigny,bienici,Pro,Agence,Vente,Non,284.9740932642487,Active
Loches,Maison/Villa,Loches,5048,immo-facile-99933681827,37600,37132,198,212550,6,5,2020-01-22,20:19:29.192350,37,Non,Loches,bienici,Pro,Agence,Vente,Non,1005.0505050505051,Active
Semblançay,Maison/Villa,Maison Semblancay 10 pièce(s) 210 m2,2603b,immo-facile-99933564268,37360,37245,215,381600,10,8,2020-01-22,20:19:29.192350,37,Non,Semblançay,bienici,Pro,Agence,Vente,Non,1674.4186046511627,Active
Rochecorbon,Maison/Villa,MAISON D'ARCHITECTE,3293-SI,ag370642-225658144,37210,37203,200,1196000,6,3,2020-01-22,20:19:29.192350,37,Non,Rochecorbon,bienici,Pro,Agence,Vente,Non,5750,Active
Reignac-sur-Indre,Maison/Villa,Maison avec dépendances sur 5000m2,ESV5249,immo-facile-23145425,37310,37192,190,239990,5,4,2020-01-22,20:19:29.192350,37,Non,Reignac-sur-Indre,bienici,Pro,Agence,Vente,Non,1263.1052631578948,Active
Tours,Maison/Villa,Magnifique Moulin à découvrir,VM604-PASQUE,ag732084-224740786,37000,37261,236,378000,7,5,2020-01-22,20:19:29.192350,37,Non,Tours,bienici,Pro,Agence,Vente,Non,1601.6949152542372,Active
Descartes,Maison/Villa,Demeure à fleur de pierre revisitée avec goût,CB-37-1821-NP-OUHIBI,ag860405-222634594,37160,37115,220,307200,7,4,2020-01-22,20:19:29.192350,37,Oui,Descartes,bienici,Pro,Agence,Viager,Non,,Active
Huismes,Maison/Villa,,TMAI110545,citya-immobilier-1164-TMAI110545,37420,37118,213,446000,8,4,2020-01-22,20:19:29.192350,37,Non,Huismes,bienici,Pro,Agence,Vente,Non,2093.8967136150236,Active
Richelieu,Maison/Villa,Maison Richelieu 6 pièce(s) 220 m2,217475MPL,ag440414-222611614,37120,37196,220,259975,6,3,2020-01-22,20:19:29.192350,37,Non,Richelieu,bienici,Pro,Mandataire,Vente,Non,1136.3636363636363,Active
Tours,Maison/Villa,BELLE MAISON BOURGEOISE,076004E1G4FL,orpi-1-076004E1G4FL,37000,37261,221,933000,8,6,2020-01-22,20:19:29.192350,37,Non,Grammont,bienici,Pro,Agence,Vente,Non,4072.398190045249,Active
Montlouis-sur-Loire,Maison/Villa,CHARMANTE ET VOLUMINEUSE MAISON,3098-SI,ag370642-214398300,37270,37156,240,399000,6,4,2020-01-22,20:19:29.192350,37,Oui,Montlouis-sur-Loire,bienici,Pro,Agence,Vente,Non,1583.3333333333333,Active
Lerné,Maison/Villa,Maison Chinon à 10mn  6 pièce(s),205139MPL,ag440414-212925300,37500,37126,184,98990,6,4,2020-01-22,20:19:29.192350,37,Non,Lerné,bienici,Pro,Mandataire,Vente,Non,505.4347826086956,Active
Chanceaux-sur-Choisille,Maison/Villa,Ensemble de deux maisons avec dépendances,7_903 M,hektor-7_initial-immobilier-761,37390,37054,240,399640,7,4,2020-01-22,20:19:29.192350,37,Non,Chanceaux-sur-Choisille,bienici,Pro,Mandataire,Vente,Non,1616.6666666666667,Active
Loches,Maison/Villa,Belle prestation pour cette grande maison Lochoise,6107TDC,guy-hoquet-immo-facile-2362349,37600,37132,210,445200,6,5,2020-01-22,20:19:29.192350,37,Non,Loches,bienici,Pro,Agence,Vente,Non,2120,Active
Amboise,Maison/Villa,MAISON DE CHARME,1335419,ag370507-203846250,37400,37003,220,585000,9,4,2020-01-22,20:19:29.192350,37,Non,Saint-Denis - La Fuye - La Perle - Le Haut Choiseul - Reignère,bienici,Pro,Agence,Vente,Non,2659.090909090909,Active
Veigné,Maison/Villa,VEIGNÉ - Maison 9 pièces - 230m2,JF1284,hektor-metbimmobilier-14412,37250,37266,230,286200,9,6,2020-01-22,20:19:29.192350,37,Non,Veigné,bienici,Pro,Agence,Vente,Non,1173.9130434782608,Active
Amboise,Maison/Villa,UN CHARME FOU,1241874,ag370507-198268828,37400,37003,200,375000,8,4,2020-01-22,20:19:29.192350,37,Non,La Verrerie,bienici,Pro,Agence,Vente,Non,1875,Active
Reignac-sur-Indre,Maison/Villa,,TMAI106703,citya-immobilier-12453-TMAI106703,37310,37192,220,379000,5,4,2020-01-22,20:19:29.192350,37,Non,Reignac-sur-Indre,bienici,Pro,Agence,Vente,Non,1722.7272727272727,Active
Candes-Saint-Martin,Maison/Villa,Candes-Saint-Martin - Magnifique demeure de caractère,10_877-20200105-POR,hektor-10_initial-immobilier-543,37500,37042,188,303850,7,4,2020-01-22,20:19:29.192350,37,Non,Candes-Saint-Martin,bienici,Pro,Mandataire,Vente de prestige,Non,1569.1489361702127,Active
Pocé-sur-Cisse,Maison/Villa,Bel ensemble immobilier de  222 m²,6103ARB,guy-hoquet-immo-facile-1886196,37530,37185,222,299000,7,5,2020-01-22,20:19:29.192350,37,Non,Pocé-sur-Cisse,bienici,Pro,Agence,Vente,Non,1346.8468468468468,Active
Chinon,Maison/Villa,,TMAI101688,citya-immobilier-1164-TMAI101688,37500,37072,220,365000,4,3,2020-01-22,20:19:29.192350,37,Non,Chinon,bienici,Pro,Agence,Vente,Non,1659.090909090909,Active
Chinon,Maison/Villa,,TMAI75943,citya-immobilier-1164-TMAI75943,37500,37072,194,598000,11,4,2020-01-22,20:19:29.192350,37,Non,Chinon,bienici,Pro,Agence,Vente,Non,3082.4742268041236,Active
Le Petit-Pressigny,Maison/Villa,Longere,7401414997,adapt-immo-7401414997,37350,37184,190,69000,7,4,2020-01-22,20:19:29.192350,37,Non,Le Petit-Pressigny,bienici,Pro,Mandataire,Vente,Non,363.1578947368421,Active
Loché-sur-Indrois,Maison/Villa,,TMAI97130,ics-lba_CITYALBA_tra-TMAI97130,37460,37133,185,262329,4,3,2020-01-22,20:19:29.192350,37,Non,Loché-sur-Indrois,bienici,Pro,Mandataire,Vente,Non,1417.9945945945947,Active
Saint-Cyr-sur-Loire,Maison/Villa,Emplacement idéal,9370,guy-hoquet-immo-facile-2607832,37540,37214,240,614000,7,5,2020-01-22,20:19:29.192350,37,Non,Maisons Blanches,bienici,Pro,Agence,Vente,Non,2558.3333333333335,Active
Chargé,Maison/Villa,Maison 220m2 à finir de construire,221600PAU,ag440414-228074884,37530,37060,220,153990,5,,2020-01-22,20:19:29.192350,37,Non,Chargé,bienici,Pro,Mandataire,Vente,Non,672.7272727272727,Active
Ligueil,Maison/Villa,Centre ville de Ligueil,5055,immo-facile-99933685505,37240,37130,183,113850,8,3,2020-01-22,20:19:29.192350,37,Non,Ligueil,bienici,Pro,Agence,Vente,Non,573.7704918032787,Active
Bridoré,Maison/Villa,Maison et ses dépendances à rafraîchir,4741,immo-facile-99933409981,37600,37039,221,140100,10,6,2020-01-22,20:19:29.192350,37,Non,Bridoré,bienici,Pro,Agence,Vente,Non,588.2352941176471,Active
Loché-sur-Indrois,Maison/Villa,Maison familiale en campagne à 15 min de Loches,5045,immo-facile-99933680289,37460,37133,208,266100,7,3,2020-01-22,20:19:29.192350,37,Non,Loché-sur-Indrois,bienici,Pro,Agence,Vente,Non,1201.923076923077,Active
Beaumont-Village,Maison/Villa,Maison proche centre de MONTRESOR,4679,immo-facile-99933409334,37460,37023,212,275550,7,6,2020-01-22,20:19:29.192350,37,Non,Beaumont-Village,bienici,Pro,Agence,Vente,Non,1221.698113207547,Active
Semblançay,Maison/Villa,MAISON CONTEMPORAINE  210 m2,2603,immo-facile-99933404945,37360,37245,215,381600,10,8,2020-01-22,20:19:29.192350,37,Non,Semblançay,bienici,Pro,Agence,Vente,Non,1674.4186046511627,Active
Neuillé-Pont-Pierre,Maison/Villa,Maison bourgeoise,7835,gedeon-20368777,37360,37167,211,270000,6,4,2020-01-22,20:19:29.192350,37,,Neuillé-Pont-Pierre,bienici,Pro,Mandataire,Vente,Non,1279.6208530805686,Active
La Membrolle-sur-Choisille,Maison/Villa,SEMBLANCAY,7_936 AE,hektor-7_initial-immobilier-785,37390,37151,210,348065,10,6,2020-01-22,20:19:29.192350,37,Non,La Membrolle-sur-Choisille,bienici,Pro,Mandataire,Vente,Non,1595.2380952380952,Active
Saint-Cyr-sur-Loire,Maison/Villa,Maison Saint Cyr Sur Loire 9 pièces 230 m2,3538D,immo-facile-30435134,37540,37214,230,768000,9,7,2020-01-22,20:19:29.192350,37,Non,Maisons Blanches,bienici,Pro,Agence,Vente,Non,3217.391304347826,Active
Avon-les-Roches,Maison/Villa,Propriété de 2 maisons,STM5929,immo-facile-8916443,37220,37012,215,376400,6,4,2020-01-22,20:19:29.192350,37,Non,Avon-les-Roches,bienici,Pro,Agence,Vente,Non,1674.4186046511627,Active
La Riche,Maison/Villa,LA RICHE,9341,guy-hoquet-immo-facile-2579962,37520,37195,205.09,423000,7,5,2020-01-22,20:19:29.192350,37,Non,La Riche,bienici,Pro,Agence,Vente,Non,2062.5091423277586,Active
Ambillou,Maison/Villa,,TMAI109081A,citya-immobilier-Ag370015-TMAI109081A,37340,37002,240,214000,7,6,2020-01-22,20:19:29.192350,37,Non,Ambillou,bienici,Pro,Agence,Vente,Non,891.6666666666666,Active
Saint-Paterne-Racan,Maison/Villa,Maison bourgeoise avec bois,VM1344-PASQUE,ag732084-220941467,37370,37231,208,367000,7,4,2020-01-22,20:19:29.192350,37,Non,Saint-Paterne-Racan,bienici,Pro,Agence,Vente,Non,1764.423076923077,Active
Saint-Paterne-Racan,Maison/Villa,Maison de Maître avec dépendances,2647,apimo-2384693,37370,37231,211,271000,7,4,2020-01-22,20:19:29.192350,37,,Saint-Paterne-Racan,bienici,Pro,Agence,Vente,Non,1232.2274881516587,Active
Fondettes,Maison/Villa,Longère 8 pièces 220 M²,3087-SI,ag370642-214244265,37230,37109,223,570000,9,5,2020-01-22,20:19:29.192350,37,Non,Fondettes,bienici,Pro,Agence,Vente,Non,2466.3677130044844,Active
Dierre,Maison/Villa,Superbe Maison à DIERRE,62,immo-facile-33492750,37150,37096,200,318000,6,4,2020-01-22,20:19:29.192350,37,Non,Dierre,bienici,Pro,Agence,Vente,Non,1590.0,Active
Loches,Maison/Villa,Belle longère restauré dans la campagne Lochoise,6175,guy-hoquet-immo-facile-2531603,37600,37265,200,288320,9,6,2020-01-22,20:19:29.192350,37,Non,Varennes,bienici,Pro,Agence,Vente,Non,1441.6,Active
La Croix-en-Touraine,Maison/Villa,SITUATION PARFAITE !,MG-254,immo-facile-adresse-10886895,37150,37091,195,243800,6,4,2020-01-22,20:19:29.192350,37,Non,La Croix-en-Touraine,bienici,Pro,Agence,Vente,Non,1250.2564102564102,Active
Montrésor,Maison/Villa,Demeure Montresor 9 pièce(s) 230 m2,207830DTY,ag440414-209734944,37460,37157,230,249576,9,6,2020-01-22,20:19:29.192350,37,Non,Montrésor,bienici,Pro,Mandataire,Vente,Non,1043.4782608695652,Active
Bossay-sur-Claise,Maison/Villa,Maison,860032577,adapt-immo-860032577,37290,37028,212,298490,7,4,2020-01-22,20:19:29.192350,37,Non,Bossay-sur-Claise,bienici,Pro,Agence,Vente,Non,1407.9716981132076,Active
Saint-Cyr-sur-Loire,Maison/Villa,,5073,era-260966,37540,37214,219.55,737600,7,5,2020-01-22,20:19:29.192350,37,Non,Gruette,bienici,Pro,Agence,Vente,Non,3359.599180141198,Active
Francueil,Maison/Villa,PROCHE BLERE,MG-139FL,immo-facile-adresse-10875529,37150,37110,213,139000,9,4,2020-01-22,20:19:29.192350,37,Non,Francueil,bienici,Pro,Agence,Vente,Non,652.5821596244132,Active
Amboise,Maison/Villa,Grande propriété en campagne,3025-SI,ag370642-207642129,37400,37003,210,386650,9,7,2020-01-22,20:19:29.192350,37,Non,Amboise,bienici,Pro,Agence,Vente,Non,1761.904761904762,Active
Larçay,Maison/Villa,Ensemble immobilier de 2 maisons anciennes en centre bourg,ESV5804,immo-facile-9659287,37270,37124,196,355950,6,2,2020-01-22,20:19:29.192350,37,Non,Larçay,bienici,Pro,Agence,Vente,Non,1816.0714285714287,Active
Bossay-sur-Claise,Maison/Villa,MAISON ANCIENNE,1338164,ag860342-206057769,37290,37028,185,298491,6,4,2020-01-22,20:19:29.192350,37,Non,Bossay-sur-Claise,bienici,Pro,Agence,Vente,Non,1613.464864864865,Active
Jaulnay,Maison/Villa,LIMITE INDRE ET LOIRE - BELLE MAISON DE CAMPAGNE,10347,hektor-86001-2323,37120,37121,200,264500,7,4,2020-01-22,20:19:29.192350,37,Non,Jaulnay,bienici,Pro,Agence,Vente,Non,1250.0,Active
Bossay-sur-Claise,Maison/Villa,Maison,860032534,adapt-immo-860032534,37290,37028,217,197025,13,6,2020-01-22,20:19:29.192350,37,Non,Bossay-sur-Claise,bienici,Pro,Agence,Vente,Non,907.9493087557604,Active
Amboise,Maison/Villa,ENTIÈREMENT DE PLAIN PIED,1326684,ag370507-198208945,37400,37003,200,600000,6,3,2020-01-22,20:19:29.192350,37,Non,Bout-des-Ponts - Entrepont - Gare,bienici,Pro,Agence,Vente,Non,3000.0,Active
Ambillou,Maison/Villa,,5824,era-273774,37340,37002,185,737600,6,4,2020-01-22,20:19:29.192350,37,Non,Ambillou,bienici,Pro,Agence,Vente,Non,3987.027027027027,Active
Amboise,Maison/Villa,A 2MN DU CENTRE D'AMBOISE,1256737,ag370507-187304437,37400,37003,198,345000,10,6,2020-01-22,20:19:29.192350,37,Non,Bout-des-Ponts - Entrepont - Gare,bienici,Pro,Agence,Vente,Non,1742.4242424242425,Active
Chambourg-sur-Indre,Maison/Villa,Propriété DOLUS LE SEC avec gite,STA5789,immo-facile-27946510,37310,37049,186,355957,7,4,2020-01-22,20:19:29.192350,37,Non,Chambourg-sur-Indre,bienici,Pro,Agence,Vente,Non,1913.747311827957,Active
Candes-Saint-Martin,Maison/Villa,,TMAI101552,citya-immobilier-1164-TMAI101552,37500,37042,218.34,318000,6,4,2020-01-22,20:19:29.192350,37,Non,Candes-Saint-Martin,bienici,Pro,Agence,Vente,Non,1456.4440780434186,Active
Montbazon,Maison/Villa,Montbazon : emplacement privilégié,5865MDNC,guy-hoquet-immo-facile-1893477,37250,37154,240,545000,6,4,2020-01-22,20:19:29.192350,37,Non,Montbazon,bienici,Pro,Agence,Vente,Non,2270.8333333333335,Active
Monnaie,Maison/Villa,Grande maison avec 3 dépendances pour gîtes, artisan ou coll,12_884-0118-MB,hektor-12_initial-immobilier-553,37380,37153,200,299000,7,4,2020-01-22,20:19:29.192350,37,Non,Monnaie,bienici,Pro,Mandataire,Vente,Non,1450.0,Active
Francueil,Maison/Villa,Maison contemporaine,pl31-5,immo-facile-adresse-10519407,37150,37110,195,304000,10,5,2020-01-22,20:19:29.192350,37,Non,Francueil,bienici,Pro,Agence,Vente,Non,1558.974358974359,Active
